scan_id,parcel_id,customer_id,scanned_at,hub_id,courier_id,scan_type,weight,service_code
920032,7006033,5078,2026-05-19 15:25:01,7,114,PICKUP,29.97,SDD
919717,7005942,5129,2026-05-19 20:14:27,1,111,FAILED,40.96,ECO
919925,7005996,5002,2026-05-19 18:03:20,5,129,ARRIVE,3.67,ECO
920170,7006077,5024,2026-05-19 11:16:55,10,102,OUT_FOR_DELIVERY,17.8,SDD
920095,7006051,5043,2026-05-19 14:01:05,4,131,FAILED,1.92,STD
919760,7005949,5087,2026-05-19 21:08:08,7,115,PICKUP,45.27,ECO
919431,7005841,5177,2026-05-19 07:25:52,9,131,FAILED,31.84,STD
919895,7005982,5075,2026-05-19 12:07:22,10,140,DEPART,4.2,STD
920101,7006053,5083,2026-05-19 20:43:45,5,110,ARRIVE,5.83,EXP
920250,7006106,5090,2026-05-19 20:45:49,7,106,PICKUP,11.57,STD
919887,7005979,5187,2026-05-19 09:02:38,10,140,FAILED,16.54,STD
919941,7006003,5127,2026-05-19 13:10:47,10,126,DELIVERED,2.3,SDD
919302,7005800,5074,2026-05-19 18:24:39,5,101,PICKUP,11.55,SDD
919499,7005864,5089,2026-05-19 09:57:49,7,105,FAILED,1.72,STD
919445,7005847,5103,2026-05-19 18:01:48,1,110,FAILED,,ECO
920014,7006028,5133,2026-05-19 20:10:13,5,126,ARRIVE,44.17,SDD
919417,7005836,5194,2026-05-19 06:15:21,8,140,ARRIVE,46.05,EXP
919510,7005867,5026,2026-05-19 17:30:14,9,119,PICKUP,7.57,STD
919708,7005939,5051,2026-05-19 21:23:42,4,116,DEPART,30.65,STD
919950,7006008,5113,2026-05-19 21:52:43,10,117,FAILED,39.14,STD
919359,7005818,5183,2026-05-19 18:23:06,4,103,PICKUP,34.77,SDD
919955,7006010,5053,2026-05-19 08:14:30,9,113,ARRIVE,33.96,SDD
919265,7005791,5141,2026-05-19 15:20:59,7,127,DELIVERED,3.86,ECO
919783,7005950,5137,2026-05-19 21:44:17,3,120,ARRIVE,24.94,STD
919515,7005870,5087,2026-05-19 07:23:18,1,115,OUT_FOR_DELIVERY,43.17,ECO
919587,7005890,5063,2026-05-19 13:41:27,3,136,DELIVERED,13.4,SDD
920153,7006072,5146,2026-05-19 18:26:59,8,122,ARRIVE,32.98,EXP
919309,7005801,5076,2026-05-19 17:25:31,10,108,DEPART,11.32,STD
919601,7005898,5041,2026-05-19 19:58:36,9,140,arrive,13.92,ECO
920287,7006122,5146,2026-05-19 13:07:49,8,115,ARRIVE,34.72,ECO
919352,7005814,5013,2026-05-19 10:47:54,7,108,OUT_FOR_DELIVERY,29.47,STD
919726,7005943,5061,2026-05-19 18:56:15,1,127,ARRIVE,45.14,ECO
919716,7005941,5036,2026-05-19 15:08:47,8,140,OUT_FOR_DELIVERY,39.19,ECO
920289,7006122,5133,2026-05-19 07:59:39,10,130,ARRIVE,25.11,EXP
919668,7005918,5179,2026-05-19 17:00:41,8,140,DEPART,43.52,EXP
920288,7006122,5093,2026-05-19 21:59:32,5,113,DELIVERED,28.86,STD
919759,7005949,5164,2026-05-19 13:16:47,6,130,PICKUP,28.14,SDD
919310,7005801,5003,2026-05-19 21:32:53,1,115,ARRIVE,21.88,ECO
919920,7005995,5133,2026-05-19 10:32:19,8,132,ARRIVE,9.69,ECO
919753,7005948,5050,19/05/2026 10:59,1,102,OUT_FOR_DELIVERY,35.08,ECO
919777,7005950,5062,2026-05-19 15:11:12,8,107,ARRIVE,5.99,STD
919903,7005985,5106,2026-05-19 07:19:34,9,123,OUT_FOR_DELIVERY,2.41,ECO
919954,7006010,5157,2026-05-19 16:35:22,7,120,PICKUP,29.64,STD
919368,7005821,5016,2026-05-19 18:03:38,10,119,DEPART,17.86,STD
919663,7005916,5002,2026-05-19 17:30:06,4,115,FAILED,19.93,STD
919489,7005861,5065,2026-05-19 07:58:57,7,117,ARRIVE,14.22,STD
920194,7006085,5038,2026-05-19 20:09:35,4,113,arrive,25.36,SDD
920176,7006080,5002,2026-05-19 08:36:50,8,121,PICKUP,42.81,ECO
919442,7005845,5168,2026-05-19 14:29:11,7,109,failed,8.89,STD
919589,7005891,5091,2026-05-19 10:50:56,1,124,DELIVERED,40.85,EXP
919664,7005917,5112,2026-05-19 13:35:54,9,123,FAILED,3.49,STD
920023,7006031,5066,2026-05-19 20:35:06,4,112,DELIVERED,27.53,SDD
920044,7006034,5138,2026-05-19 17:51:06,6,131,OUT_FOR_DELIVERY,17.76,STD
920128,7006063,5024,2026-05-19 17:09:45,8,128,DELIVERED,12.18,EXP
919743,7005945,5155,2026-05-19 18:22:02,7,106,OUT_FOR_DELIVERY,33.17,EXP
920249,7006106,5153,2026-05-19 17:21:27,7,120,DELIVERED,0.69,STD
919899,7005983,5189,2026-05-19 07:04:10,4,108,FAILED,31.38,ECO
919679,7005923,5059,2026-05-19 18:40:06,3,107,ARRIVE,32.64,STD
919983,7006018,5140,2026-05-19 11:41:20,6,111,DEPART,29.61,ECO
919446,7005847,5127,2026-05-19 07:59:17,10,132,DEPART,45.54,ECO
920283,7006121,5077,2026-05-19 08:13:46,7,110,DEPART,21.5,ECO
920013,7006027,5189,2026-05-19 12:57:24,9,108,ARRIVE,17.76,SDD
920072,7006042,5033,2026-05-19 15:42:22,3,122,DELIVERED,10.25,EXP
920233,7006096,5025,2026-05-19 13:47:11,5,115,ARRIVE,21.76,SDD
920172,7006079,5057,2026-05-19 19:14:36,1,114,DELIVERED,4.65,EXP
919405,7005830,5027,2026-05-19 19:11:14,2,130,ARRIVE,18.42,EXP
919452,7005849,5019,2026-05-19 17:04:18,10,104,ARRIVE,46.01,STD
919336,7005809,5015,2026-05-19 18:39:55,2,111,FAILED,40.52,EXP
919266,7005791,5104,2026-05-19 11:52:12,10,117,DEPART,24.15,ECO
919286,7005797,5009,2026-05-19 13:01:46,7,104,DELIVERED,"12,87",SDD
919784,7005950,5077,2026-05-19 10:15:27,7,130,FAILED,11.24,ECO
920223,7006090,5164,2026-05-19 07:18:27,2,132,PICKUP,26.5,SDD
919303,7005800,5193,2026-05-19 18:59:19,1,107,ARRIVE,12.08,SDD
919554,7005883,5022,2026-05-19 17:42:49,10,131,OUT_FOR_DELIVERY,22.21,SDD
919686,7005926,5159,2026-05-19 10:09:00,3,127,ARRIVE,359.43,SDD
919669,7005919,5156,2026-05-19 19:03:04,3,133,DEPART,,EXP
919656,7005913,5107,2026-05-19 18:11:43,2,101,OUT_FOR_DELIVERY,14.01,SDD
919285,7005796,5055,2026-05-19 07:06:41,6,125,OUT_FOR_DELIVERY,41.96,STD
919671,7005920,5158,2026-05-19 21:31:39,9,128,PICKUP,23.92,EXP
919569,7005887,5190,2026-05-19 08:40:04,8,128,OUT_FOR_DELIVERY,3.77,ECO
920245,7006103,5019,2026-05-19 13:35:59,1,102,PICKUP,2.72,EXP
920286,7006121,5013,2026-05-19 07:49:32,9,109,PICKUP,19.21,ECO
919790,7005950,5012,2026-05-19 21:01:30,9,128,FAILED,"44,41",ECO
919957,7006011,5173,2026-05-19 15:06:23,2,130,DELIVERED,19.86,SDD
920129,7006063,5071,2026-05-19 20:06:37,8,114,OUT_FOR_DELIVERY,0.69,SDD
919829,7005957,5005,2026-05-19 16:08:11,1,101,DELIVERED,11.39,EXP
919913,7005991,5026,2026-05-19 14:44:33,6,116,FAILED,45.65,EXP
919514,7005870,5043,2026-05-19 13:39:29,2,115,DELIVERED,35.87,SDD
919421,7005837,5080,2026-05-19 10:12:54,2,136,OUT_FOR_DELIVERY,28.27,STD
920049,7006035,5134,2026-05-19 10:35:21,7,109,FAILED,35.13,STD
920293,7006125,5085,2026-05-19 21:21:13,2,134,DEPART,14.06,EXP
919389,7005826,5190,2026-05-19 14:45:19,9,,ARRIVE,28.95,SDD
919327,7005805,5086,2026-05-19 11:47:49,5,133,DELIVERED,37.15,SDD
919434,7005842,5018,2026-05-19 12:58:58,1,112,OUT_FOR_DELIVERY,19.31,EXP
919535,7005874,5067,2026-05-19 13:33:43,4,135,FAILED,"24,27",STD
920281,7006120,5071,2026-05-19 19:44:38,7,128,DEPART,5.2,ECO
920263,7006113,5020,2026-05-19 11:25:43,7,107,ARRIVE,40.73,STD
919797,7005953,5044,2026-05-19 09:12:08,1,133,FAILED,16.48,EXP
919620,7005904,5196,2026-05-19 08:56:43,5,131,ARRIVE,3.28,SDD
920197,7006086,5191,2026-05-19 19:09:33,1,107,PICKUP,43.01,SDD
919271,7005793,5121,2026-05-19 09:05:29,2,103,PICKUP,"41,47",SDD
919377,7005823,5123,2026-05-19 15:32:52,3,,PICKUP,17.06,STD
919426,7005839,5067,2026-05-19 14:24:24,7,139,PICKUP,33.14,SDD
919971,7006014,5125,2026-05-19 20:16:00,6,119,DELIVERED,27.06,STD
919326,7005805,5166,2026-05-19 08:06:47,9,127,DEPART,32.9,SDD
920268,7006114,5115,2026-05-19 06:04:06,5,133,DELIVERED,46.1,ECO
920311,7006132,5045,2026-05-19 08:06:56,9,140,OUT_FOR_DELIVERY,8.94,ECO
920295,7006125,5188,2026-05-19 07:43:22,4,115,ARRIVE,11.38,SDD
919574,7005887,5146,2026-05-19 14:05:17,6,109,delivered,10.14,ECO
919602,7005899,5079,2026-05-19 18:25:24,1,130,FAILED,40.77,ECO
919570,7005887,5033,2026-05-19 16:04:42,2,130,PICKUP,17.41,EXP
920004,7006025,5081,2026-05-19 06:02:10,8,101,DELIVERED,15.53,EXP
919921,7005995,5023,2026-05-19 13:23:51,1,131,DELIVERED,,ECO
919378,7005823,5162,2026-05-19 06:32:30,2,128,DELIVERED,26.12,EXP
919959,7006012,5113,2026-05-19 10:10:26,4,106,DEPART,531.63,STD
920306,7006130,5080,2026-05-19 21:47:16,3,119,PICKUP,4.67,ECO
919407,7005831,5068,2026-05-19 10:38:07,4,102,DEPART,16.83,STD
920274,7006117,5118,2026-05-19 17:51:37,9,140,ARRIVE,0.88,EXP
920160,7006072,5156,2026-05-19 07:40:55,7,120,FAILED,7.05,STD
919557,7005883,5046,2026-05-19 17:32:10,4,103,PICKUP,699.93,EXP
919681,7005924,5057,2026-05-19 08:22:34,5,130,delivered,4.13,EXP
919333,7005806,5187,2026-05-19 09:15:07,5,109,DEPART,37.11,ECO
920278,7006118,5117,2026-05-19 06:39:17,10,140,FAILED,10.19,SDD
920138,7006068,5040,19/05/2026 11:43,3,104,OUT_FOR_DELIVERY,19.11,EXP
920257,7006108,5157,2026-05-19 06:32:36,5,121,arrive,2.05,EXP
919740,7005944,5126,2026-05-19 10:42:48,7,137,PICKUP,36.06,STD
919459,7005852,5117,2026-05-19 17:11:50,4,130,FAILED,9.4,SDD
919649,7005911,5026,2026-05-19 13:57:19,5,108,FAILED,44.13,STD
920054,7006037,5116,2026-05-19 06:58:48,1,137,PICKUP,35.92,SDD
919953,7006010,5155,2026-05-19 17:39:35,10,123,PICKUP,43.8,STD
919264,7005790,5109,2026-05-19 16:44:21,4,120,PICKUP,29.41,EXP
919820,7005957,5164,2026-05-19 19:06:34,3,110,FAILED,24.13,STD
919751,7005948,5093,2026-05-19 15:26:31,1,135,OUT_FOR_DELIVERY,4.37,ECO
920211,7006086,5063,2026-05-19 19:06:53,7,126,FAILED,47.88,EXP
919471,7005857,5182,2026-05-19 15:41:50,9,103,DELIVERED,29.8,SDD
919584,7005889,5124,2026-05-19 15:14:26,7,111,ARRIVE,18.93,SDD
919479,7005858,5061,2026-05-19 11:23:26,8,122,PICKUP,24.62,EXP
919864,7005972,5011,2026-05-19 13:37:51,2,105,DELIVERED,20.1,ECO
919881,7005977,5017,2026-05-19 13:28:59,8,111,ARRIVE,1.21,ECO
920227,7006090,5014,2026-05-19 15:32:43,1,140,OUT_FOR_DELIVERY,42.19,SDD
919273,7005793,5052,2026-05-19 13:58:58,2,108,DELIVERED,14.9,ECO
919908,7005988,5139,2026-05-19 17:36:45,10,103,OUT_FOR_DELIVERY,11.34,ECO
919653,7005913,5082,2026-05-19 18:42:43,10,127,ARRIVE,27.3,SDD
919593,7005894,5150,2026-05-19 06:47:06,8,121,DEPART,46.74,STD
920143,7006069,5066,2026-05-19 14:34:20,7,112,DELIVERED,7.47,EXP
919385,7005825,5122,2026-05-19 09:42:59,7,112,OUT_FOR_DELIVERY,7.82,STD
919977,7006017,5082,2026-05-19 09:45:36,5,138,PICKUP,20.8,STD
919383,7005825,5104,2026-05-19 16:30:47,1,110,FAILED,46.32,ECO
919723,7005943,5189,2026-05-19 10:58:57,7,109,OUT_FOR_DELIVERY,0.29,EXP
920127,7006063,5164,2026-05-19 11:46:15,1,111,ARRIVE,23.87,ECO
920198,7006086,5131,2026-05-19 06:51:28,6,120,ARRIVE,36.03,EXP
920090,7006050,5148,2026-05-19 08:16:30,9,120,DELIVERED,7.14,EXP
920277,7006118,5059,2026-05-19 16:22:37,7,119,DEPART,36.88,EXP
919919,7005994,5145,2026-05-19 10:50:04,7,125,OUT_FOR_DELIVERY,17.94,EXP
920136,7006068,5057,2026-05-19 06:37:33,3,135,DELIVERED,18.61,EXP
919834,7005960,5184,2026-05-19 17:02:49,3,116,FAILED,3.85,SDD
920232,7006095,5012,2026-05-19 07:52:15,1,129,DEPART,9.25,ECO
919493,7005863,5005,2026-05-19 08:20:37,4,117,DEPART,18.59,EXP
920113,7006058,5113,2026-05-19 11:31:47,5,117,PICKUP,44.01,SDD
920099,7006053,5167,2026-05-19 12:51:46,4,120,DELIVERED,5.68,STD
920237,7006097,5141,2026-05-19 11:04:02,6,104,PICKUP,34.79,STD
919441,7005845,5025,2026-05-19 20:54:53,10,140,ARRIVE,"8,1",EXP
919877,7005977,5071,2026-05-19 18:47:19,8,108,PICKUP,10.27,SDD
919843,7005965,5186,2026-05-19 13:29:30,9,110,DELIVERED,17.27,SDD
919832,7005959,5127,2026-05-19 16:16:42,7,138,DEPART,43.57,ECO
919296,7005798,5073,2026-05-19 09:17:42,4,110,ARRIVE,7.72,SDD
919926,7005996,5077,2026-05-19 18:33:09,4,129,ARRIVE,25.43,STD
919625,7005904,5011,2026-05-19 09:10:49,3,133,FAILED,7.68,STD
919276,7005794,5099,2026-05-19 13:11:08,1,132,FAILED,18.09,EXP
919811,7005955,5044,2026-05-19 14:31:52,3,106,DEPART,16.56,ECO
920204,7006086,5083,2026-05-19 10:22:32,3,119,FAILED,24.49,ECO
919922,7005996,5116,2026-05-19 18:38:25,4,103,ARRIVE,5.98,STD
919869,7005975,5151,2026-05-19 20:36:02,8,131,DELIVERED,20.5,SDD
919502,7005864,5127,2026-05-19 14:21:24,8,125,PICKUP,2.61,SDD
919551,7005881,5024,2026-05-19 13:40:11,9,137,FAILED,11.12,STD
920150,7006071,5081,19/05/2026 10:49,5,116,DEPART,27.08,EXP
919831,7005958,5094,2026-05-19 20:45:34,10,136,FAILED,26.83,STD
920116,7006059,5007,2026-05-19 20:11:59,2,105,DELIVERED,46.38,EXP
919901,7005983,5138,2026-05-19 06:41:52,3,121,ARRIVE,,ECO
919624,7005904,5040,2026-05-19 16:18:05,9,,OUT_FOR_DELIVERY,36.11,STD
920059,7006039,5094,2026-05-19 21:56:48,2,118,PICKUP,41.09,ECO
919693,7005932,5170,2026-05-19 06:07:15,8,107,OUT_FOR_DELIVERY,17.49,ECO
920167,7006075,5130,2026-05-19 14:34:56,5,106,PICKUP,18.14,EXP
920269,7006114,5012,2026-05-19 15:24:04,2,116,FAILED,1.25,ECO
919815,7005956,5191,2026-05-19 07:26:33,9,104,FAILED,44.86,STD
919933,7005999,5126,2026-05-19 13:28:19,4,139,DEPART,14.56,SDD
919835,7005961,5082,2026-05-19 07:56:44,99,115,ARRIVE,13.02,EXP
920301,7006128,5017,2026-05-19 07:59:47,8,108,OUT_FOR_DELIVERY,"46,97",SDD
919802,7005953,5093,2026-05-19 14:04:14,3,119,DELIVERED,40.74,ECO
919504,7005864,5051,2026-05-19 15:18:33,1,109,OUT_FOR_DELIVERY,26.38,EXP
919696,7005933,5059,2026-05-19 18:09:32,9,110,out_for_delivery,27.22,ECO
920047,7006035,5089,2026-05-19 21:11:01,1,117,DELIVERED,7.49,STD
919316,7005803,5115,2026-05-19 13:07:55,7,116,PICKUP,18.96,STD
919583,7005889,5145,2026-05-19 17:31:16,6,101,OUT_FOR_DELIVERY,37.95,STD
919882,7005977,5080,2026-05-19 18:14:04,8,120,depart,35.44,ECO
919573,7005887,5146,2026-05-19 13:01:59,2,109,ARRIVE,38.0,EXP
919545,7005879,5022,2026-05-19 21:27:07,2,102,ARRIVE,4.85,EXP
920230,7006093,5164,2026-05-19 09:56:41,1,133,DELIVERED,23.53,ECO
920240,7006099,5163,2026-05-19 21:47:24,4,129,ARRIVE,17.41,ECO
919698,7005935,5065,2026-05-19 20:55:05,1,129,PICKUP,47.79,EXP
919821,7005957,5098,2026-05-19 07:15:39,9,139,OUT_FOR_DELIVERY,1.04,STD
919906,7005987,5155,2026-05-19 20:20:33,5,117,DELIVERED,9.33,SDD
920008,7006026,5182,2026-05-19 10:31:34,6,131,PICKUP,27.43,EXP
919358,7005817,5005,2026-05-19 17:20:23,5,127,failed,17.6,EXP
920074,7006043,5027,2026-05-19 10:07:21,3,139,FAILED,1.21,ECO
920148,7006070,5103,2026-05-19 09:00:15,8,133,ARRIVE,43.68,SDD
919477,7005858,5084,2026-05-19 09:49:12,2,135,ARRIVE,30.03,SDD
920256,7006108,5108,2026-05-19 09:58:58,8,126,OUT_FOR_DELIVERY,26.45,EXP
919750,7005947,5011,19/05/2026 06:04,7,136,OUT_FOR_DELIVERY,12.98,STD
919871,7005976,5142,2026-05-19 12:07:03,2,132,PICKUP,7.27,SDD
919847,7005967,5016,2026-05-19 21:48:23,7,135,OUT_FOR_DELIVERY,15.26,ECO
919868,7005975,5026,2026-05-19 17:44:28,9,140,DEPART,42.09,EXP
919627,7005905,5192,2026-05-19 15:23:33,5,120,DEPART,40.47,SDD
919706,7005938,5143,2026-05-19 17:39:22,9,125,PICKUP,25.01,EXP
919904,7005986,5071,2026-05-19 10:23:34,7,121,DEPART,2.67,ECO
920005,7006026,5031,2026-05-19 15:23:48,8,125,OUT_FOR_DELIVERY,26.76,STD
919963,7006012,5169,19/05/2026 21:51,1,110,OUT_FOR_DELIVERY,8.47,EXP
919282,7005796,5084,2026-05-19 09:05:32,4,117,PICKUP,24.54,EXP
919705,7005938,5199,2026-05-19 20:11:43,1,126,FAILED,37.16,EXP
919799,7005953,5059,2026-05-19 08:47:28,7,106,DEPART,31.05,STD
919349,7005814,5008,2026-05-19 16:02:18,4,121,DELIVERED,26.8,STD
920052,7006037,5037,2026-05-19 16:10:43,9,106,DELIVERED,13.45,SDD
919330,7005805,5114,2026-05-19 09:19:34,8,115,ARRIVE,10.12,EXP
919360,7005818,5008,2026-05-19 09:58:58,10,114,OUT_FOR_DELIVERY,18.69,ECO
920147,7006070,5068,2026-05-19 11:11:28,8,111,PICKUP,13.6,STD
919914,7005992,5100,2026-05-19 17:08:47,3,105,FAILED,9.07,EXP
919857,7005970,5054,2026-05-19 20:29:02,7,140,DEPART,42.23,SDD
919972,7006014,5175,2026-05-19 08:30:21,6,110,FAILED,24.9,SDD
919345,7005811,5129,2026-05-19 18:05:26,3,105,PICKUP,46.41,ECO
920135,7006067,5026,2026-05-19 11:25:36,6,127,PICKUP,31.34,ECO
919951,7006009,5047,2026-05-19 06:43:54,10,114,FAILED,46.84,STD
919826,7005957,5130,2026-05-19 13:39:43,1,103,DELIVERED,10.71,ECO
920313,7006132,5043,2026-05-19 16:26:54,9,131,PICKUP,45.3,EXP
920225,7006090,5022,2026-05-19 20:57:03,7,105,DELIVERED,12.79,SDD
919416,7005835,5124,2026-05-19 21:28:36,5,112,DELIVERED,"41,86",SDD
919648,7005911,5014,2026-05-19 10:02:09,7,128,ARRIVE,35.3,STD
919898,7005983,5116,2026-05-19 12:55:17,9,108,OUT_FOR_DELIVERY,15.21,ECO
920103,7006054,5031,2026-05-19 16:00:35,9,139,PICKUP,34.36,STD
919701,7005935,5060,2026-05-19 21:02:22,4,101,ARRIVE,45.78,SDD
920123,7006062,5151,2026-05-19 09:07:27,10,131,FAILED,6.16,SDD
920161,7006073,5173,19/05/2026 17:02,8,132,OUT_FOR_DELIVERY,22.1,ECO
919825,7005957,5063,2026-05-19 20:37:21,5,138,PICKUP,"33,27",STD
920115,7006059,5054,2026-05-19 13:29:01,4,136,ARRIVE,2.51,STD
920073,7006043,5198,2026-05-19 12:28:27,2,103,failed,,SDD
920089,7006049,5183,2026-05-19 18:33:59,6,116,DEPART,44.9,SDD
919917,7005994,5099,2026-05-19 07:26:29,6,127,FAILED,"36,89",EXP
919609,7005900,5035,2026-05-19 20:24:30,6,133,OUT_FOR_DELIVERY,11.25,ECO
919687,7005927,5200,19/05/2026 21:30,6,131,DEPART,43.4,ECO
920120,7006061,5110,2026-05-19 10:06:31,2,130,OUT_FOR_DELIVERY,25.63,STD
920317,7006132,5012,2026-05-19 16:57:39,1,102,PICKUP,7.15,EXP
920238,7006097,5071,2026-05-19 21:25:37,10,111,DEPART,22.6,SDD
919910,7005989,5114,2026-05-19 15:03:22,8,113,OUT_FOR_DELIVERY,28.62,STD
919398,7005828,5194,2026-05-19 14:34:28,3,107,DEPART,19.75,EXP
919544,7005879,5199,19/05/2026 09:12,1,112,DELIVERED,8.21,ECO
919608,7005900,5048,2026-05-19 21:40:37,9,112,DELIVERED,25.58,EXP
920307,7006130,5055,2026-05-19 12:01:16,2,101,DEPART,7.15,STD
919924,7005996,5042,2026-05-19 15:00:15,9,138,DELIVERED,12.75,SDD
920024,7006031,5088,2026-05-19 19:56:26,8,129,ARRIVE,46.75,STD
919786,7005950,5163,2026-05-19 18:42:17,1,114,FAILED,41.83,SDD
920252,7006106,5145,2026-05-19 08:34:22,9,130,ARRIVE,31.59,ECO
919714,7005941,5141,2026-05-19 11:34:22,9,131,ARRIVE,1.4,EXP
919780,7005950,5033,2026-05-19 21:46:05,7,104,failed,21.62,ECO
919467,7005854,5187,2026-05-19 14:20:23,4,125,DEPART,13.18,ECO
919468,7005854,5176,2026-05-19 16:28:00,4,103,DELIVERED,27.13,SDD
919473,7005857,5056,2026-05-19 17:55:36,5,122,ARRIVE,29.23,STD
919550,7005881,5028,2026-05-19 19:12:56,4,106,ARRIVE,27.56,ECO
919367,7005820,5172,2026-05-19 15:19:42,2,103,DEPART,31.18,STD
919762,7005949,5026,2026-05-19 08:33:37,7,130,DEPART,9.44,SDD
919531,7005874,5045,2026-05-19 13:01:57,7,124,DEPART,19.2,SDD
920009,7006027,5164,2026-05-19 08:13:40,5,132,PICKUP,11.34,ECO
920043,7006034,5145,2026-05-19 20:02:26,8,101,FAILED,10.31,STD
920020,7006029,5072,2026-05-19 14:20:52,3,127,DEPART,15.86,SDD
919772,7005949,5037,2026-05-19 14:19:30,9,123,FAILED,,EXP
919546,7005880,5184,2026-05-19 06:15:16,10,129,DEPART,10.05,SDD
919299,7005799,5149,19/05/2026 09:17,4,104,DEPART,17.75,STD
919393,7005827,5144,2026-05-19 13:23:12,4,140,FAILED,22.66,ECO
920140,7006068,5175,2026-05-19 13:40:35,1,105,FAILED,25.68,STD
919537,7005875,5007,2026-05-19 11:48:00,1,138,DEPART,11.29,SDD
919450,7005848,5065,2026-05-19 20:35:22,9,124,PICKUP,21.91,SDD
919931,7005998,5118,2026-05-19 19:06:48,5,107,PICKUP,33.13,STD
920226,7006090,5111,2026-05-19 09:53:12,4,101,DELIVERED,"29,78",ECO
920165,7006075,5130,2026-05-19 21:22:20,6,137,DEPART,35.13,EXP
919279,7005795,5033,2026-05-19 11:55:52,5,122,DEPART,6.3,ECO
919532,7005874,5035,2026-05-19 14:05:39,4,131,ARRIVE,12.14,EXP
919734,7005943,5149,2026-05-19 16:17:26,6,104,DEPART,24.67,EXP
919961,7006012,5084,2026-05-19 10:48:05,1,131,DELIVERED,43.71,SDD
919732,7005943,5079,2026-05-19 13:26:42,10,121,PICKUP,25.75,STD
919290,7005797,5197,2026-05-19 09:12:31,9,111,PICKUP,"0,69",EXP
919804,7005953,5082,2026-05-19 15:33:39,9,123,DEPART,1.62,EXP
919391,7005827,5102,2026-05-19 18:56:15,5,114,DELIVERED,4.12,SDD
919562,7005886,5060,2026-05-19 11:02:33,10,114,DEPART,21.36,EXP
919684,7005925,5015,2026-05-19 16:21:04,4,125,OUT_FOR_DELIVERY,37.25,SDD
920188,7006084,5120,2026-05-19 14:39:33,1,103,DEPART,31.77,ECO
919896,7005983,5076,2026-05-19 12:50:43,7,124,FAILED,41.8,EXP
919435,7005842,5120,2026-05-19 21:27:07,7,110,DEPART,13.27,STD
919999,7006022,5187,2026-05-19 11:01:51,2,138,DELIVERED,5.37,STD
919413,7005833,5167,2026-05-19 13:56:05,5,135,FAILED,31.25,EXP
919404,7005829,5004,2026-05-19 18:12:33,8,114,FAILED,30.65,EXP
919655,7005913,5152,2026-05-19 18:02:01,6,139,OUT_FOR_DELIVERY,46.31,STD
919704,7005937,5138,2026-05-19 06:11:39,8,117,ARRIVE,11.26,ECO
919631,7005907,5114,2026-05-19 13:27:35,4,113,OUT_FOR_DELIVERY,32.36,ECO
919789,7005950,5014,2026-05-19 18:10:14,8,104,DEPART,8.49,EXP
919692,7005931,5134,2026-05-19 18:06:25,2,115,DEPART,19.06,EXP
919420,7005836,5196,2026-05-19 19:57:02,8,107,FAILED,43.66,STD
920172,7006079,5057,2026-05-19 19:14:36,1,114,DELIVERED,4.65,EXP
919770,7005949,5133,2026-05-19 07:55:13,3,130,ARRIVE,8.5,EXP
919852,7005969,5195,2026-05-19 15:35:19,6,129,DEPART,30.45,ECO
919793,7005951,5162,2026-05-19 12:25:06,3,116,FAILED,33.5,ECO
920001,7006022,5036,2026-05-19 13:54:02,7,128,ARRIVE,14.09,SDD
919700,7005935,5084,2026-05-19 15:50:27,2,113,OUT_FOR_DELIVERY,12.97,ECO
919498,7005864,5061,2026-05-19 20:03:44,3,116,OUT_FOR_DELIVERY,39.11,EXP
919292,7005798,5158,2026-05-19 10:53:02,10,114,FAILED,14.3,SDD
919938,7006001,5098,2026-05-19 08:33:32,3,135,DELIVERED,23.11,ECO
919936,7006000,5175,2026-05-19 07:53:19,2,117,DELIVERED,21.39,EXP
919540,7005878,5086,2026-05-19 15:32:00,3,136,FAILED,20.27,ECO
920303,7006128,5138,2026-05-19 16:00:35,9,114,OUT_FOR_DELIVERY,26.72,ECO
919958,7006011,5141,2026-05-19 10:07:46,9,108,OUT_FOR_DELIVERY,25.28,SDD
920302,7006128,5149,2026-05-19 11:43:03,1,123,DELIVERED,2.64,STD
920078,7006044,5065,2026-05-19 12:56:13,7,105,DEPART,41.16,EXP
919694,7005932,5042,2026-05-19 09:32:24,2,133,DEPART,46.59,STD
920213,7006087,5011,2026-05-19 18:00:20,3,102,FAILED,41.03,STD
919939,7006002,5157,2026-05-19 19:11:23,8,114,DELIVERED,44.92,ECO
920168,7006076,5171,2026-05-19 14:44:20,3,136,DEPART,19.62,ECO
920081,7006045,5065,2026-05-19 21:52:34,3,113,FAILED,44.77,ECO
919841,7005963,5147,2026-05-19 16:34:08,9,123,DEPART,40.82,EXP
919884,7005978,5009,2026-05-19 14:05:56,8,113,FAILED,38.04,ECO
919758,7005949,5047,2026-05-19 09:05:13,10,104,FAILED,40.69,SDD
920305,7006129,5087,2026-05-19 14:15:46,4,116,FAILED,19.31,STD
919548,7005880,5144,2026-05-19 09:16:06,10,114,FAILED,16.98,SDD
919665,7005918,5195,2026-05-19 07:50:16,4,129,OUT_FOR_DELIVERY,11.37,SDD
919715,7005941,5179,2026-05-19 08:29:32,8,111,DEPART,0.99,STD
920310,7006132,5134,2026-05-19 11:28:23,3,124,DELIVERED,6.92,STD
919293,7005798,5197,2026-05-19 07:27:48,99,132,OUT_FOR_DELIVERY,41.03,STD
